ID;name;height_cm;weight_kg;overall;potential;pac;sho;pas;dri;def;phy;crossing;finishing;heading_accuracy;short_passing;volleys;dribbling;curve;free_kick_accuracy;long_passing;ball_control;acceleration;sprint_speed;agility;reactions;balance;shot_power;jumping;stamina;strength;long_shots;aggression;interceptions;positioning;vision;penalties;composure;marking;standing_tackle;sliding_tackle;gk_diving;gk_handling;gk_kicking;gk_positioning;gk_reflexes
233712;Ermel;165;64;64;73;82;60;50;73;29;42;55;61;48;52;56;73;51;48;42;66;85;79;89;71;92;68;40;61;37;50;32;24;60;48;58;61;25;30;26;13;7;8;13;9
237040;D. Nikolaou;189;78;64;76;62;37;42;37;62;72;24;25;58;58;25;24;24;29;60;52;60;63;41;52;51;53;74;66;74;50;72;59;29;26;49;57;62;64;63;8;15;9;5;15
192496;P. Downing;188;79;64;66;58;36;48;43;64;69;48;26;63;51;38;37;37;31;54;46;63;54;56;54;51;58;80;65;71;35;65;67;33;43;51;48;59;66;64;7;14;14;9;12
202225;B. Añor;180;73;64;64;65;65;62;65;52;69;63;59;61;63;59;66;69;66;56;64;70;61;66;57;69;78;72;77;64;67;72;65;60;59;64;61;42;49;54;15;7;12;11;15
205554;L. Zima;194;82;64;71;68;59;63;64;43;61;12;12;15;30;14;18;17;12;22;24;44;42;34;66;36;23;65;36;79;14;23;21;19;24;23;26;17;13;13;68;59;63;61;64
231154;M. Noble;172;70;64;75;64;40;60;67;50;61;78;41;45;57;30;65;42;33;67;69;63;65;78;55;65;41;61;77;57;35;49;50;53;54;40;37;49;52;55;12;10;13;12;10
202995;Yu Jun Soo;184;80;64;64;67;59;51;61;61;74;56;62;59;45;61;62;56;53;55;62;71;63;56;62;60;63;65;65;83;45;65;65;61;54;65;60;63;59;57;11;11;7;12;12
204787;C. McHugh;180;72;64;66;69;47;63;62;63;78;57;42;65;68;42;58;61;62;63;64;77;62;72;61;79;55;85;82;78;53;71;64;48;62;46;72;61;63;62;7;12;14;7;15
213491;A. Jahn;191;84;64;64;50;61;46;62;25;76;30;65;65;53;68;60;43;23;42;66;44;55;55;63;62;64;79;71;77;48;77;24;66;58;52;60;17;19;24;9;7;15;10;14
223731;B. Śpiączka;184;70;64;67;87;64;53;65;30;67;37;67;59;63;60;62;58;31;51;64;86;87;83;51;69;64;86;66;63;62;75;19;54;55;66;53;16;39;34;13;10;13;8;11
164339;M. Papadopulos;183;79;64;64;67;62;56;59;32;68;57;60;70;57;65;56;55;40;57;60;65;68;64;63;64;70;77;52;70;56;79;26;64;55;62;65;23;34;27;7;8;9;7;11
230899;A. Lookman;174;78;64;82;84;68;48;73;17;60;51;68;49;53;58;75;48;34;39;66;85;83;87;59;80;70;68;58;57;69;68;13;69;44;65;60;16;13;12;12;12;9;15;6
240371;A. Jakubech;188;85;64;75;63;62;64;66;40;61;11;6;12;23;8;13;11;13;20;13;36;44;35;65;24;26;60;27;70;6;19;10;5;39;10;25;6;10;13;63;62;64;61;66
186611;M. Vigorito;187;79;64;64;63;60;55;72;44;60;13;18;9;16;16;13;13;12;15;21;43;45;64;64;30;21;67;32;46;13;32;26;13;24;13;30;19;13;12;63;60;55;60;72
212468;J. Basulto;185;76;64;67;55;45;54;51;62;68;47;42;62;61;35;43;40;39;60;60;53;57;55;58;53;59;64;65;73;42;62;61;39;52;49;57;62;63;63;7;14;8;16;15
215540;G. Rólantsson Sørensen;187;82;64;67;81;59;56;64;58;67;58;62;64;62;44;63;56;29;52;65;78;84;65;62;60;61;72;75;71;53;44;57;58;54;57;56;57;58;59;10;10;11;12;6
221684;B. Sweat;188;79;64;67;71;43;61;63;60;71;62;39;64;64;42;65;59;49;60;64;68;74;56;62;50;55;76;72;69;38;73;59;64;61;40;62;59;62;58;15;12;8;15;8
159988;G. Fuengos;181;75;64;64;55;58;64;59;34;52;51;54;60;70;54;61;60;42;61;61;57;54;44;56;53;59;55;52;55;62;44;22;70;74;69;60;24;43;32;10;12;13;12;12
231668;F. García;185;82;64;64;51;26;28;35;64;70;22;24;70;32;26;31;20;25;30;33;53;49;42;62;54;33;69;50;83;21;64;71;23;27;33;52;65;58;60;6;5;15;7;10
170229;L. Prosser;191;79;64;64;58;28;42;43;63;63;30;27;64;55;16;34;19;29;48;51;57;59;55;51;45;42;71;43;72;17;65;63;23;37;37;60;61;64;62;10;12;13;13;8
236021;L. Márquez;177;73;64;64;55;31;41;60;65;59;66;26;62;36;34;61;37;34;27;53;59;52;58;76;70;29;60;65;57;34;56;67;51;39;46;37;59;69;69;8;6;9;11;7
236533;R. Glatzel;193;85;64;70;52;63;40;56;25;66;34;69;70;49;62;57;35;31;26;59;49;55;52;60;41;63;61;55;78;50;49;24;64;43;59;49;17;17;25;10;11;14;13;9
204790;S. Auer;176;74;64;66;70;50;59;63;63;71;63;49;53;62;43;61;48;46;60;63;67;73;73;59;72;58;64;77;70;48;68;59;58;54;43;52;63;67;65;12;15;10;8;10
234742;H. Barnes;180;70;64;80;74;60;61;65;44;54;60;64;41;65;50;66;59;52;58;62;74;74;71;50;67;61;44;70;50;58;47;43;52;58;49;58;41;47;44;6;5;11;8;10
214007;A. Al Nazera;172;66;64;68;64;60;63;64;28;66;64;55;51;66;63;64;50;53;64;62;60;68;64;62;79;65;59;73;63;63;66;26;61;64;63;60;31;21;19;7;15;11;15;15
236535;A. Touba;184;81;64;76;80;50;61;64;57;70;62;47;47;64;53;65;56;46;60;67;78;81;61;52;58;52;67;71;73;54;62;56;52;60;54;55;57;60;64;7;7;14;9;12
216568;Mario Barco;184;78;64;71;65;66;51;60;27;58;56;67;61;48;65;59;47;55;46;64;60;69;58;49;54;74;67;44;75;58;33;20;59;55;66;55;22;28;16;6;16;7;11;15
221944;P. Michorl;176;71;64;75;63;44;63;58;63;65;65;33;53;63;29;58;70;71;66;64;65;62;39;49;63;74;59;72;67;40;55;64;43;57;48;72;65;64;59;10;11;9;9;16
226808;J. Rivas;177;77;64;69;70;52;63;64;48;57;48;49;40;68;47;64;61;59;67;64;73;68;69;55;68;56;52;66;59;57;41;54;59;68;39;57;42;53;46;14;12;11;12;8
231672;L. Sierra;176;79;64;64;60;31;56;53;62;74;42;28;55;67;28;47;36;34;58;56;54;64;61;55;70;40;63;75;77;25;66;58;30;59;41;50;66;64;58;7;12;5;10;9
232952;Y. Kobayashi;172;60;64;69;72;49;53;62;59;56;36;45;42;64;32;54;38;38;60;65;70;73;78;65;84;54;58;82;41;58;61;70;62;52;40;46;53;64;56;12;9;8;7;8
233976;Nelson Freitosa;185;81;64;64;59;47;66;74;49;72;14;6;11;19;8;12;9;11;16;16;48;49;50;65;61;14;75;39;65;7;20;11;9;37;19;61;6;8;11;59;47;66;72;74
236024;F. N'Goma;175;69;64;69;76;63;62;67;28;53;60;62;43;67;69;69;52;61;58;65;74;77;69;58;73;64;63;61;51;58;43;24;72;62;63;59;18;37;28;10;7;6;14;9
209401;D. Anderson;180;72;64;73;76;35;52;65;65;68;33;26;63;65;35;63;37;37;53;66;74;77;73;56;75;56;64;66;67;31;76;63;37;53;41;50;68;65;66;9;15;6;15;7
223993;M. Osei Kwadwo;171;68;64;72;76;53;59;69;31;51;56;55;42;62;47;68;52;45;58;63;75;77;87;57;90;53;80;58;49;51;40;24;58;61;53;48;33;28;34;9;11;10;10;15
237561;Gilson Costa;183;77;64;74;62;43;53;60;61;72;38;30;58;64;38;58;39;41;58;59;64;60;66;65;61;70;72;71;74;46;70;66;40;50;49;68;58;64;54;10;9;7;9;7
226810;A. Sandona;184;78;64;70;66;35;48;54;62;72;47;30;58;54;26;50;40;33;48;58;65;67;61;59;50;48;74;68;75;35;67;64;40;43;37;42;60;63;62;9;8;14;14;11
235514;S. Al Yami;187;80;64;71;64;25;44;40;63;65;31;20;60;62;25;26;23;27;51;55;64;64;52;61;54;34;56;60;73;22;55;60;27;29;35;38;65;66;61;9;6;8;9;8
224251;R. Zentner;194;96;64;74;65;62;60;67;65;61;17;14;18;30;15;14;14;16;26;20;65;65;30;62;45;23;62;28;77;13;25;21;15;20;25;29;13;17;13;65;62;60;61;67
224507;A. Schenetti;175;72;64;66;78;61;64;66;34;53;63;59;42;68;60;64;54;58;67;65;81;76;73;57;84;65;50;70;56;64;27;45;64;62;55;63;13;43;39;6;9;14;14;7
233467;D. Vega;178;71;64;67;80;59;56;68;36;51;55;57;34;62;52;67;56;42;48;69;82;79;73;52;70;68;40;58;51;57;45;37;64;57;58;57;38;39;23;9;7;13;14;11
219900;J. Dall'Oglio;183;77;64;67;71;51;61;63;58;63;61;38;58;68;46;62;40;35;64;68;73;70;57;61;66;65;58;63;65;64;59;59;59;57;47;63;58;58;58;7;11;14;8;7
225532;I. Cissé;184;77;64;74;76;37;61;64;58;63;64;32;48;66;33;62;53;41;61;64;73;79;67;62;72;45;73;69;62;36;55;63;55;56;33;62;55;61;57;12;8;13;16;13
226300;U. Çakır;188;82;64;71;64;62;64;67;43;60;15;13;14;32;20;14;18;20;27;24;42;44;46;63;58;24;65;40;67;19;27;25;14;40;23;40;13;18;16;64;62;64;60;67
232700;M. Guzmán;176;74;64;64;65;55;60;65;62;69;62;53;54;63;35;64;56;35;58;65;61;69;69;64;72;60;68;77;66;59;68;62;58;60;45;70;56;69;62;10;12;14;10;12
237564;S. Čupić;187;73;64;70;64;63;64;64;29;62;13;5;14;17;7;9;10;14;24;16;32;26;29;58;39;19;49;26;51;9;25;6;4;30;13;24;5;13;13;64;63;64;62;64
191996;F. Al Yamani;179;73;64;66;58;50;57;67;59;72;51;41;54;61;43;67;46;58;60;67;61;55;68;67;56;58;63;66;74;59;77;65;70;58;57;67;58;59;53;12;10;13;9;7
224253;D. Parker;175;66;64;76;80;57;57;69;40;57;59;50;53;62;62;70;57;43;53;64;81;79;78;60;79;65;72;58;52;61;63;35;58;55;56;42;38;41;36;14;11;11;13;15
163581;T. Craig;185;79;64;64;57;32;56;58;65;72;59;23;63;60;17;53;56;26;57;59;61;54;72;67;57;58;71;71;72;31;73;64;36;54;33;63;65;66;65;7;14;8;11;15
232445;S. Monaco;192;83;64;67;54;44;46;49;65;65;41;41;60;55;46;47;46;48;48;51;52;55;45;55;55;55;66;60;71;44;58;61;30;35;40;61;67;67;69;8;8;9;15;6
234749;Song Ju Hun;190;83;64;71;65;34;37;33;63;73;34;43;68;47;36;25;22;29;37;36;67;63;43;61;39;31;72;63;83;18;59;65;27;26;32;57;54;66;67;13;12;6;6;12
217086;C. Amissi;173;70;64;64;77;65;53;56;21;62;51;65;62;68;56;59;45;35;41;48;76;77;53;54;77;67;74;72;69;66;27;14;67;46;60;43;19;15;20;10;9;10;12;13
237310;D. Mitchell;176;71;64;80;73;59;61;68;60;58;62;57;58;63;50;68;63;65;61;67;73;73;71;62;65;61;66;59;58;64;55;60;45;55;64;57;59;62;61;13;7;12;9;12
237566;K. Zachariassen;180;74;64;72;77;60;61;65;59;67;59;57;57;64;57;65;57;51;62;63;78;76;73;58;63;69;73;78;65;59;59;58;62;61;59;59;56;63;62;10;14;11;10;12
237823;H. Abe;171;65;64;81;89;60;49;76;24;45;45;62;60;54;64;81;41;32;40;68;90;89;79;53;85;62;63;61;40;51;33;17;60;55;58;48;21;24;15;12;12;9;8;7
238591;A. Langlitz;181;73;64;66;70;26;48;49;63;68;60;24;58;56;26;40;22;21;55;54;67;73;64;58;66;27;74;81;60;25;71;59;38;32;32;43;64;67;59;7;12;12;10;7
238847;L. Crosta;190;78;64;79;63;63;64;65;24;63;11;6;10;16;9;14;10;10;19;14;27;21;36;60;22;31;60;40;62;6;21;14;7;33;17;50;5;13;10;63;63;64;63;65
239615;Rulo;168;69;64;71;65;39;54;63;62;65;62;35;63;60;40;63;49;35;52;62;64;66;63;62;61;42;62;69;66;39;59;58;61;41;48;54;58;67;62;12;12;13;10;10
212736;B. Kwiecień;186;80;63;71;65;50;53;56;61;73;38;52;58;62;31;53;40;34;60;60;60;69;60;52;52;55;60;70;81;46;60;58;54;53;37;52;61;63;60;14;13;10;12;14
212737;A. Hoole;178;75;63;70;86;51;59;67;48;63;61;48;54;59;29;67;62;67;56;60;85;86;81;62;77;56;57;75;58;49;60;47;60;57;69;54;46;49;48;7;9;13;7;11
159233;E. Guarna;186;82;63;63;62;62;50;66;41;58;8;7;9;37;13;9;19;14;29;23;41;41;60;64;30;22;75;34;64;16;33;20;11;31;23;40;11;15;16;62;62;50;58;66
238593;M. Heyer;184;78;63;69;63;40;53;56;61;64;39;41;55;63;37;51;28;29;63;62;59;67;60;64;58;43;77;63;64;38;63;66;41;52;37;58;66;55;56;7;14;15;12;6
240385;N. Zanellato;186;72;63;74;65;47;63;68;54;53;59;32;60;69;43;69;67;64;65;69;65;65;65;59;61;61;53;65;53;62;40;52;52;55;59;55;46;61;58;10;11;12;6;8
184065;S. Zizzo;173;73;63;63;74;58;60;64;58;69;58;54;58;63;60;62;62;59;61;63;72;76;73;60;70;66;68;72;68;55;66;58;62;57;61;56;57;57;60;8;16;15;16;10
191489;E. Strahman;183;79;63;63;60;64;44;55;26;68;37;66;63;45;81;50;71;49;39;56;57;62;78;55;53;65;52;55;81;54;55;32;70;45;53;69;16;24;17;16;16;8;10;12
157698;M. Korzym;180;77;63;63;69;60;57;60;44;83;61;57;65;62;62;59;58;50;42;58;66;72;66;58;68;65;88;82;83;64;84;45;57;56;56;59;44;35;47;15;6;12;9;16
224770;S. Kashket;175;66;63;75;84;61;48;68;22;51;50;64;46;57;52;68;45;29;35;64;85;84;82;53;83;62;71;70;46;56;34;27;60;46;57;55;19;16;18;11;11;9;13;16
225282;J. Devecchi;187;83;63;73;64;60;57;65;47;62;16;19;17;25;20;15;14;18;25;12;45;48;34;60;52;21;59;25;65;14;24;19;18;26;21;31;19;21;14;64;60;57;62;65
238850;B. Meijers;185;77;63;71;66;35;48;53;62;63;35;33;55;62;28;42;48;29;58;65;69;64;70;53;64;38;66;63;65;40;56;57;24;35;32;57;61;68;65;13;8;14;8;10
221443;S. Mensiro;175;74;63;63;76;38;54;58;59;76;58;31;42;56;35;53;49;32;50;55;74;78;77;60;78;52;90;82;66;40;90;62;51;57;34;55;63;57;61;11;12;6;13;13
231171;N. Hazzazi;175;70;63;68;46;48;56;50;62;71;50;45;60;62;31;44;41;37;65;56;42;50;60;53;46;63;71;72;70;48;73;57;39;55;43;50;60;66;64;14;8;6;5;8
237315;Jardel;184;77;63;74;69;63;53;63;26;52;56;68;53;60;57;65;43;45;49;63;67;70;56;54;62;62;44;46;63;60;32;22;60;45;50;50;23;21;26;8;6;14;8;9
211460;G. Méndez;180;72;63;72;69;58;59;67;37;57;58;57;52;62;54;69;47;54;57;66;73;65;71;51;69;60;67;48;57;59;64;33;55;58;62;55;33;37;38;7;16;16;6;8
212484;W. Burns;173;68;63;71;90;59;55;63;29;60;61;62;59;56;48;64;46;46;56;62;91;89;62;58;72;62;73;70;62;51;38;20;56;53;63;51;17;36;34;8;13;13;8;9
231428;F. Bandinelli;180;74;63;72;70;59;59;65;50;53;53;57;44;65;61;67;48;41;60;63;73;67;57;59;81;68;43;70;51;55;41;56;56;62;57;55;43;56;45;10;9;7;15;7
239364;P. Köhn;191;75;63;81;64;63;60;63;23;66;11;8;12;25;6;12;10;14;25;19;15;30;29;48;21;26;38;28;63;7;28;12;7;45;16;32;5;13;14;64;63;60;66;63
240132;R. Kerrouche;183;75;63;68;62;51;59;63;60;64;51;46;55;64;42;62;57;38;62;64;56;67;67;56;60;64;60;73;63;56;54;62;54;60;39;60;59;63;58;14;15;13;6;13
184836;P. Buaben;183;75;63;63;71;58;60;65;58;72;61;54;45;62;27;64;48;52;61;64;73;69;71;61;72;68;46;76;75;63;64;61;54;61;65;61;58;60;56;9;7;15;14;11
228613;F. Al Masrahi;181;93;63;69;63;60;58;63;45;64;15;18;11;21;12;17;20;16;23;16;47;44;31;58;48;24;60;24;66;13;25;25;10;41;20;23;15;19;17;63;60;58;64;63
233989;Janeiro Mutto;175;71;63;63;70;32;48;57;65;63;50;27;61;53;26;51;45;32;46;58;72;69;76;55;78;44;59;65;61;29;64;63;36;43;37;59;65;67;63;7;10;7;9;14
236805;C. Setola;172;70;63;83;71;42;56;59;60;59;62;34;57;62;44;58;37;38;60;54;74;68;70;57;70;57;63;66;53;39;63;63;49;46;51;57;58;62;59;14;7;7;10;11
172549;A. Randrup;179;73;63;63;65;28;55;54;59;63;58;20;42;62;35;46;48;17;60;58;68;63;72;74;62;37;53;72;57;24;69;62;55;46;47;61;64;56;62;13;12;10;13;12
238341;A. Dzabana;164;60;63;79;79;64;53;71;17;45;43;69;42;60;59;72;53;47;46;67;79;79;82;58;84;62;39;49;47;57;34;12;61;55;65;54;16;13;18;11;9;9;11;7
206598;D. Berntsen;175;65;63;66;67;64;58;67;38;51;61;64;40;55;74;65;70;58;57;67;72;63;78;58;83;70;62;64;48;63;37;38;53;56;51;54;41;36;35;8;10;12;7;15
235526;D. Geiger;172;65;63;77;59;43;61;67;46;48;46;38;30;70;45;65;50;48;68;67;65;54;74;63;81;54;57;60;39;44;51;50;46;62;40;46;44;49;50;7;8;12;10;5
199431;T. Regan;187;77;63;63;42;39;44;38;61;76;30;41;59;50;39;32;35;37;52;43;43;41;32;58;52;49;71;70;82;25;71;63;26;43;45;63;58;63;62;9;12;13;11;8
229895;D. Donohue;180;71;63;67;66;53;63;64;59;64;69;50;56;62;46;64;64;55;65;63;68;64;65;55;67;57;76;66;61;57;68;61;49;60;60;52;58;60;60;10;9;23;10;13
230919;A. Iacovitti;185;68;63;73;73;34;49;52;60;72;48;34;65;57;24;46;40;30;53;52;72;74;68;51;73;38;73;69;79;31;59;57;40;40;39;58;57;62;60;14;11;11;8;8
240135;Nuno Macedo;184;78;63;72;59;66;63;57;29;69;14;8;13;25;5;7;13;13;26;16;28;30;34;55;41;17;58;27;43;6;22;12;7;34;13;31;7;10;12;59;66;63;69;57
210952;C. Jones;170;70;63;63;76;55;63;64;57;58;70;58;55;63;42;63;65;57;62;62;75;76;77;50;82;60;81;69;61;45;30;52;54;60;57;50;58;60;59;13;14;10;15;11
226568;I. Hagi;172;68;63;79;67;60;58;66;33;56;62;63;53;58;54;66;55;59;55;69;69;66;63;58;62;57;41;53;59;60;57;32;60;59;56;63;29;31;33;6;9;16;15;13
229128;T. Lorch;170;66;63;68;74;56;61;64;38;52;73;60;49;66;55;64;55;54;47;60;76;73;68;62;78;58;69;55;47;43;58;53;57;54;56;57;26;38;30;14;8;6;6;9
163848;T. Brzyski;170;68;63;63;61;58;67;64;64;60;70;47;51;64;59;59;72;63;66;62;58;63;86;68;74;72;65;32;67;66;76;71;63;68;56;59;62;65;63;12;16;15;16;14
238344;Pablo Fernández;192;85;63;70;67;64;51;53;38;57;49;70;66;60;59;51;54;39;52;48;68;67;66;57;66;58;72;59;64;55;32;38;70;41;70;53;35;32;32;9;5;9;8;7
240136;Tavares;175;70;63;74;67;54;61;67;42;55;49;45;52;68;54;65;64;45;66;69;70;64;66;69;75;75;51;73;47;48;53;36;60;59;59;64;38;47;43;13;13;12;12;9
138249;Z. Diamond;189;73;63;63;52;39;39;45;60;77;36;33;63;42;33;41;40;43;38;45;51;52;54;58;53;55;73;63;82;39;81;62;36;38;44;55;55;64;55;10;14;16;8;10
206089;C. McGeehan;180;71;63;73;67;60;58;60;49;67;45;62;55;60;46;57;44;52;64;60;67;67;70;59;70;61;61;72;70;54;55;50;69;66;64;46;34;60;53;7;12;8;13;11
218889;O. Mannéh;189;79;63;76;73;60;42;57;30;73;26;64;64;56;50;56;41;38;34;58;71;75;60;58;57;64;73;68;78;51;67;28;56;40;49;53;22;31;23;9;8;8;10;15
221961;A. Torralvo;170;65;63;73;75;38;58;62;57;51;69;45;48;63;29;59;26;27;54;56;77;73;84;58;84;28;81;79;36;29;46;51;57;57;37;45;64;55;62;15;6;9;9;9
232713;D. Sappa;193;90;63;72;52;63;68;56;29;71;12;8;11;30;8;6;16;14;23;16;28;30;25;69;26;25;56;28;73;10;22;9;9;39;40;40;9;12;11;52;63;68;71;56
204042;M. Perrotta;184;78;63;71;55;29;38;48;64;67;40;30;55;48;24;43;22;22;38;53;48;60;48;62;61;35;58;73;65;23;68;62;35;26;24;53;63;68;65;11;7;15;9;7
215562;R. Hunt;171;67;63;71;74;33;52;63;58;59;64;29;42;53;23;63;58;55;42;60;76;73;67;55;82;45;69;71;56;28;51;57;51;44;36;42;58;63;64;15;12;12;11;15
231434;L. Checchin;180;70;63;73;68;52;65;61;57;68;59;45;53;69;44;60;64;60;69;66;69;67;54;60;64;65;70;64;72;55;64;56;50;60;60;61;55;60;56;6;13;14;11;8
236298;E. Atuesta;180;71;63;78;59;49;56;62;59;59;40;55;41;70;26;58;31;39;66;69;63;56;56;60;81;48;61;61;58;46;56;59;40;50;37;47;65;59;58;15;12;12;12;13
238346;H. Mendyl;179;73;63;75;77;42;53;61;59;65;62;36;56;54;33;60;54;38;47;58;78;76;69;57;67;53;60;65;65;44;65;59;52;51;48;59;58;60;62;11;12;14;14;6
240138;W. Riveros;186;86;63;70;59;33;34;36;64;69;31;29;64;39;35;26;33;30;33;41;61;58;53;54;56;44;67;64;73;28;64;61;32;28;45;40;62;67;64;6;12;9;14;13
228363;J. Kramer;191;76;63;75;62;34;40;51;61;65;23;21;59;48;34;45;41;34;51;58;56;66;55;56;50;59;68;50;74;34;61;59;34;34;46;49;63;62;61;6;8;7;11;12
210700;M. Abusabaan;180;75;63;64;68;52;59;61;58;75;57;38;62;63;65;59;45;47;55;58;67;69;75;65;67;62;69;78;72;69;80;60;62;61;55;55;55;57;60;10;11;9;9;10
220684;Pau Morer;173;71;63;73;75;56;56;67;48;62;55;53;51;60;57;64;52;47;56;63;77;74;87;55;90;66;75;80;50;54;68;49;53;54;56;56;43;52;47;11;14;12;7;15
163852;D. Sołdecki;185;78;63;63;52;40;53;53;61;72;48;34;64;63;48;53;44;43;55;51;60;45;58;51;58;56;60;79;72;33;65;65;28;44;53;66;54;64;62;7;10;14;12;10
236044;S. Prokofyev;187;85;63;63;58;63;43;60;31;71;32;67;68;54;60;60;39;31;27;64;50;65;55;47;64;60;73;70;77;59;56;25;59;53;67;58;30;27;23;11;6;7;12;6
240908;F. Aksoy;189;78;63;75;50;35;42;51;63;67;39;32;62;52;32;48;33;29;41;55;48;51;56;56;44;49;52;62;72;24;62;58;41;32;40;49;64;66;61;7;11;6;13;14
222477;L. Reed;173;60;63;74;68;48;59;68;51;62;44;46;42;67;37;64;39;57;64;68;69;68;84;53;84;52;72;67;54;50;72;58;54;60;43;63;45;54;59;9;7;10;12;12
223501;A. Sporle;186;76;63;72;73;49;57;62;60;69;58;42;57;62;47;61;44;30;58;62;72;73;65;66;55;62;65;70;73;44;60;60;63;55;58;42;65;58;55;10;10;11;14;13
232461;Kim Min Tae;187;78;63;70;72;35;58;53;60;70;40;32;49;70;26;45;38;34;61;63;70;73;58;63;46;43;59;67;80;34;51;60;34;62;41;52;65;62;54;7;13;11;12;6
236813;Q. Depehi;175;64;63;75;77;58;43;61;24;57;40;61;67;49;48;61;40;32;37;58;76;77;62;63;69;58;71;65;54;54;52;14;64;45;59;56;20;21;20;9;9;10;8;7
198414;R. Spiegel;196;88;63;69;61;62;61;64;58;63;15;11;12;32;19;12;13;12;34;32;56;59;59;58;55;39;71;37;64;12;36;23;11;16;41;33;10;11;15;61;62;61;63;64
211214;F. Olinga;175;71;63;71;77;55;56;73;19;43;61;48;33;58;54;74;38;60;50;70;78;76;81;58;79;68;76;33;46;57;38;13;58;57;51;62;15;26;11;16;7;12;9;9
229646;S. Yohou;190;86;63;66;72;34;42;48;61;76;53;28;62;45;34;48;41;26;41;44;70;73;61;51;40;47;58;73;82;29;69;59;45;30;47;55;58;64;63;14;13;14;8;15
235022;N. Schmidt;184;82;63;78;61;62;64;62;44;62;53;52;50;67;55;63;59;67;66;63;55;66;55;54;68;81;54;59;70;72;50;32;50;67;55;64;44;46;55;6;11;14;7;10
197647;M. Kazankov;176;73;63;63;76;61;56;69;35;49;55;60;39;63;42;70;53;32;59;67;77;76;74;53;81;67;54;31;57;66;51;42;58;51;47;63;33;31;37;15;9;9;13;6
220943;K. Vassell;183;78;63;70;80;62;46;61;31;64;35;66;58;54;54;59;37;33;51;63;81;80;71;52;62;63;55;59;73;58;52;27;51;44;56;56;25;30;28;6;9;9;7;9
224271;T. Goiginger;181;69;63;67;74;49;60;61;44;57;64;46;54;62;39;63;40;34;57;58;73;74;60;44;68;60;56;66;53;43;54;37;66;64;42;56;43;46;47;9;10;9;7;8
225551;E. Sorokin;189;81;63;73;54;32;37;36;63;66;30;25;64;45;53;32;29;33;41;37;51;57;43;60;38;47;72;60;71;26;57;62;24;32;43;58;61;66;65;8;15;8;11;12
238863;Marcel;187;79;63;68;58;37;53;51;63;66;39;32;55;69;45;44;35;32;61;57;63;54;59;61;61;48;68;67;69;32;59;48;43;41;35;56;71;68;65;12;15;13;9;14
234256;C. Tosun;183;73;63;80;59;58;66;68;47;48;61;55;46;70;54;69;63;57;67;67;66;53;72;59;67;66;59;36;54;62;43;34;49;68;59;65;43;59;48;11;7;13;14;13
236304;Josema;182;81;63;71;61;31;40;40;64;61;28;23;59;55;34;31;37;35;28;50;59;62;37;49;58;49;75;55;66;25;51;60;31;38;48;52;57;71;72;11;7;14;7;7
239120;F. Uzoho;196;80;63;77;62;60;63;65;28;64;13;9;13;37;9;10;14;13;24;12;26;30;32;52;26;16;43;45;51;8;22;22;10;42;11;27;8;13;11;62;60;63;64;65
202769;B. Stokke;191;90;63;63;54;62;50;54;31;75;38;63;66;55;54;55;46;52;48;57;54;54;40;56;60;69;76;67;87;54;54;28;62;54;65;56;24;27;32;15;11;11;14;14
169489;J. Byrom;183;78;63;63;51;58;64;57;48;67;60;52;46;66;47;54;65;65;64;63;52;51;58;56;59;63;73;73;71;66;50;46;60;66;64;61;47;51;48;12;7;10;9;6
180753;M. Bridge;180;80;63;63;67;64;55;62;36;59;64;67;61;59;60;62;69;49;35;60;65;68;71;59;65;62;62;62;63;59;46;25;57;53;67;53;27;46;27;12;7;16;6;15
199442;M. Grgic;178;62;63;66;67;57;56;63;55;64;45;59;60;63;38;63;32;24;62;64;66;67;60;46;70;58;51;73;59;61;70;64;65;65;22;64;57;47;52;7;13;6;7;12
215570;G. Rea;184;73;63;73;61;31;48;46;62;69;37;26;62;59;28;40;32;31;56;54;58;64;48;50;49;40;72;69;73;33;60;62;31;43;28;49;61;64;60;8;10;8;13;15
158994;M. Padalino;179;76;63;63;72;46;60;59;58;64;66;37;55;60;60;54;61;53;59;60;71;72;69;65;68;64;58;67;62;38;66;53;65;56;57;68;59;59;64;12;8;11;13;12
213011;T. Badila;181;78;63;69;79;38;46;51;61;68;58;37;53;47;29;46;34;37;49;52;76;81;64;55;58;36;62;75;69;39;59;53;45;35;47;53;63;66;67;8;7;9;7;10
234515;J. Lefort;184;81;63;69;59;25;49;49;64;66;36;22;57;62;22;52;30;30;60;40;55;63;51;52;56;25;61;61;72;27;60;67;37;42;34;65;64;66;61;14;6;12;12;10
237587;I. Rako;182;66;63;72;71;51;62;69;43;38;52;52;38;70;46;70;56;53;68;74;76;66;70;50;50;60;39;37;36;42;46;24;44;57;59;57;42;54;51;11;6;12;8;12
238867;Theo Ryuki;179;73;63;73;67;50;60;67;33;57;59;48;32;64;48;66;40;44;59;65;68;67;78;60;79;58;70;54;62;46;44;24;57;64;46;59;42;29;35;12;12;9;12;15
241171;A. Obispo;186;78;63;80;74;33;46;48;58;69;30;29;64;58;34;37;32;41;56;56;73;75;68;62;62;48;78;58;74;28;70;54;29;40;39;56;63;54;58;12;14;11;8;8
